ID,USER ID,Trial ID,Target,Response,Correct,A,B,C,D
413,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,51,C,C,1,2324,2176,2335,2334
414,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,52,D,D,1,2164,2083,2327,2061
415,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,53,D,D,1,2332,2117,2086,2247
416,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,54,A,C,0,2190,2099,2106,2324
417,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,55,D,C,0,2216,2270,2082,2099
418,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,56,C,C,1,2193,2121,2257,2275
419,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,57,D,D,1,2164,2176,2251,2146
420,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,58,C,C,1,2165,2216,2266,2080
421,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,59,A,C,0,2291,2289,2328,2324
422,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,60,C,A,0,2265,2164,2067,2289
423,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,61,A,A,1,2216,2268,2166,2332
424,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,62,A,C,0,2197,2257,2067,2098
425,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,63,C,D,0,2304,2289,2249,2109
426,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,64,D,D,1,2080,2165,2089,2306
427,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,65,D,C,0,2270,2289,2284,2109
428,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,66,A,A,1,2234,2275,2324,2170
429,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,67,A,B,0,2064,2272,2222,2121
430,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,68,A,B,0,2105,2282,2166,2289
431,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,69,B,D,0,2172,2251,2211,2165
432,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,70,A,D,0,2270,2197,2239,2098
433,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,71,D,D,1,2098,2306,2170,2065
434,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,72,C,B,0,2121,2091,2086,2255
435,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,73,A,C,0,2166,2143,2109,2141
436,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,74,B,D,0,2164,2213,2272,2064
437,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,75,D,D,1,2222,2145,2289,2239
438,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,76,D,A,0,2172,2270,2151,2330
439,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,77,D,D,1,2245,2121,2222,2120
440,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,78,D,D,1,2265,2304,2303,2284
441,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,79,B,D,0,2288,2164,2145,2189
442,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,80,D,D,1,2334,2306,2143,2125
443,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,81,D,A,0,2286,2121,2222,2189
444,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,82,B,B,1,2165,2248,2176,2086
445,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,83,D,C,0,2289,2211,2218,2082
446,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,84,A,A,1,2091,2103,2303,2304
447,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,85,C,D,0,2170,2098,2253,2118
448,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,86,D,B,0,2332,2268,2218,2168
449,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,87,B,A,0,2248,2106,2324,2327
450,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,88,A,A,1,2141,2098,2121,2145
451,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,89,D,B,0,2189,2324,2121,2268
452,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,90,A,A,1,2311,2328,2109,2197
453,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,91,C,A,0,2266,2148,2170,2143
454,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,92,B,B,1,2304,2265,2222,2069
455,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,93,A,A,1,2150,2121,2098,2106
456,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,94,C,B,0,2108,2148,2324,2170
457,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,95,A,A,1,2118,2311,2211,2328
458,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,96,C,D,0,2148,2332,2289,2176
459,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,97,B,D,0,2118,2080,2303,2310
460,ap-northeast-1:57ea5279-a211-440b-97f1-b0dff1d0fe19,98,B,B,1,2170,2210,2265,2222
461,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,0,A,A,1,2633,2557,2695,2608
462,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,1,A,A,1,2678,2513,2680,2695
463,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,2,B,C,0,2749,2752,2724,2796
464,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,3,C,D,0,2583,2678,2774,2508
465,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,4,C,C,1,2616,2658,2677,2698
466,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,5,B,B,1,2583,2631,2774,2677
467,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,6,C,A,0,2581,2702,2511,2583
468,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,7,B,C,0,2774,2608,2540,2537
469,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,8,C,C,1,2534,2656,2697,2747
470,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,9,A,A,1,2653,2537,2678,2658
471,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,10,C,B,0,2682,2752,2675,2511
472,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,11,A,A,1,2583,2680,2728,2701
473,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,12,B,C,0,2605,2539,2747,2587
474,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,13,C,C,1,2680,2675,2792,2658
475,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,14,C,C,1,2682,2533,2820,2702
476,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,15,A,A,1,2731,2752,2680,2533
477,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,16,C,C,1,2749,2675,2656,2695
478,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,17,A,D,0,2588,2698,2534,2678
479,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,18,A,A,1,2776,2749,2720,2612
480,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,19,C,D,0,2730,2720,2695,2752
481,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,20,A,D,0,2682,2610,2677,2671
482,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,21,D,D,1,2658,2720,2702,2795
483,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,22,C,D,0,2658,2774,2607,2627
484,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,23,C,C,1,2675,2745,2629,2701
485,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,24,D,D,1,2534,2724,2608,2815
486,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,25,A,A,1,2825,2678,2610,2581
487,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,26,D,A,0,2605,2587,2682,2561
488,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,27,D,A,0,2678,2698,2590,2559
489,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,28,B,B,1,2581,2537,2658,2540
490,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,29,C,C,1,2658,2579,2534,2610
491,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,30,D,D,1,2581,2747,2514,2587
492,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,31,B,D,0,2680,2701,2533,2804
493,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,32,D,B,0,2724,2752,2682,2513
494,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,33,C,C,1,2587,2774,2728,2723
495,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,34,B,B,1,2658,2793,2723,2680
496,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,35,C,B,0,2610,2678,2671,2695
497,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,36,C,C,1,2774,2537,2590,2695
498,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,37,D,D,1,2702,2749,2724,2650
499,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,38,B,D,0,2561,2724,2698,2749
500,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,39,D,A,0,2745,2701,2724,2767
501,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,40,B,B,1,2682,2827,2533,2612
502,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,41,D,B,0,2745,2678,2724,2508
503,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,42,D,D,1,2698,2581,2724,2518
504,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,43,C,C,1,2677,2695,2592,2557
505,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,44,A,A,1,2706,2749,2752,2697
506,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,45,C,C,1,2724,2747,2614,2752
507,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,46,A,A,1,2816,2583,2723,2726
508,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,47,D,D,1,2695,2533,2581,2799
509,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,48,C,C,1,2610,2608,2514,2701
510,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,49,C,C,1,2658,2583,2544,2678
511,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,50,D,D,1,2540,2774,2749,2581
512,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,51,B,B,1,2658,2542,2774,2583
513,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,52,D,D,1,2557,2774,2534,2516
514,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,53,C,C,1,2730,2605,2747,2695
515,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,54,D,D,1,2627,2682,2678,2557
516,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,55,C,C,1,2720,2745,2723,2656
517,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,56,B,B,1,2774,2796,2583,2723
518,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,57,D,D,1,2697,2658,2610,2616
519,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,58,C,D,0,2514,2774,2533,2581
520,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,59,A,A,1,2778,2747,2581,2607
521,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,60,B,A,0,2720,2680,2780,2723
522,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,61,C,B,0,2726,2537,2555,2678
523,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,62,C,C,1,2557,2677,2627,2695
524,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,63,C,C,1,2752,2610,2804,2698
525,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,64,B,A,0,2677,2509,2695,2587
526,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,65,B,C,0,2752,2658,2614,2534
527,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,66,B,B,1,2695,2720,2795,2658
528,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,67,A,D,0,2673,2658,2533,2581
529,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,68,C,C,1,2680,2726,2654,2583
530,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,69,A,A,1,2520,2537,2698,2745
531,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,70,D,A,0,2677,2723,2701,2603
532,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,71,A,A,1,2567,2537,2745,2698
533,ap-northeast-1:2e3dfd5b-19ff-4b99-abe5-bbee4d46749f,72,D,A,0,2747,2607,2660,2726
